Rx_time,rho,X,Y,Z,B,sigma_rho,SVID
421460.000007391,22639766.1928339,-22935994.5005094,-13582809.0687599,-978731.359822246,145227.081782824,2.99792458,13
421460.000007391,22270306.2740006,8004815.23332426,-19911852.0830176,15568242.0978853,-4248.00213733354,2.99792458,14
421460.000007391,23447231.6025958,-26108870.5206759,-2934376.53068852,4329983.54148345,5415.94662430258,7.49481145,15
421460.000007391,20984451.3814082,-1680805.98475418,-16542574.0266193,21121447.8057278,210822.034744174,2.99792458,17
421460.000007391,20101793.1230078,-12556034.8896978,-17960933.4260554,14970740.1990622,85385.1616479302,2.99792458,19
421460.000007391,23621704.7428303,-156652.59880995,-25968996.6384877,-4757332.52830761,-158418.028922779,2.99792458,30
421461.000007391,22427625.1521883,-5353172.53469166,-25841533.277468,-2421382.50356771,173243.845403877,2.99792458,6
421461.000007391,22640266.5254769,-22935789.9887875,-13582964.8609652,-981910.901061911,145227.083981701,2.99792458,13
421461.000007391,22270663.65446,8006541.46956373,-19912857.0209795,15566055.2434581,-4247.99941944065,2.99792458,14
421461.000007391,20984808.7618675,-1678434.1303575,-16541552.9608292,21122466.6736137,210822.036618933,2.99792458,17
421461.000007391,20101650.1708241,-12554248.6428566,-17960189.8932099,14973067.3129191,85385.1631068586,2.99792458,19
421461.000007391,23622348.027657,-156192.413725528,-25968432.6702868,-4760389.06654864,-158418.02908062,2.99792458,30
421462.000007391,22426981.8673615,-5353020.04250425,-25841874.2977012,-2418158.95578831,173243.846237228,2.99792458,6
421462.000007391,22640766.85812,-22935585.1398969,-13583120.470115,-985090.421676033,145227.086180654,2.99792458,13
421462.000007391,22271021.0349193,8008267.4307315,-19913861.8906403,15563868.0560637,-4247.99670157837,2.99792458,14
421462.000007391,23447946.3635144,-26109881.8407774,-2935331.61645213,4323925.19232866,5415.94910489867,7.49481145,15
421462.000007391,20985094.666235,-1676062.10056989,-16540531.9893463,21123485.1082972,210822.038493781,2.99792458,17
421462.000007391,20101507.2186403,-12552462.0865327,-17959446.3335561,14975394.1074692,85385.1645656535,2.99792458,19
421462.000007391,23622919.8363919,-155732.143068363,-25967868.3446591,-4763445.50238434,-158418.029238485,2.99792458,30
421463.000007391,22426338.5825348,-5352867.51383102,-25842214.9240957,-2414935.35620673,173243.847070607,2.99792458,6
421463.000007391,22641267.190763,-22935379.9539097,-13583275.8960973,-988269.921597782,145227.088379682,2.99792458,13
421463.000007391,22271378.4153786,8009993.11667114,-19914866.6919991,15561680.5357484,-4247.99398374669,2.99792458,14
421463.000007391,20985380.5706024,-1673689.89640946,-16539511.1124151,21124503.1095154,210822.040368717,2.99792458,17
421463.000007391,20101364.2664566,-12550675.2208746,-17958702.7470623,14977720.5826615,85385.166024315,2.99792458,19
421463.000007391,23623563.1212187,-155271.788096602,-25967303.6618884,-4766501.83429098,-158418.029396375,2.99792458,30
421464.000007391,22425695.297708,-5352714.94841943,-25842555.1566926,-2411711.70489209,173243.847904014,2.99792458,6
421464.000007391,22641838.9994979,-22935174.4309846,-13583431.1386993,-991449.400002237,145227.090578787,2.99792458,13
421464.000007391,22271664.319746,8011718.52827506,-19915871.4250379,15559492.682037,-4247.99126594496,2.99792458,14
421464.000007391,23448732.6005249,-26110891.7895284,-2936286.22179353,4317866.47863848,5415.95158633777,7.49481145,15
421464.000007391,20985737.9510617,-1671317.51865233,-16538490.3303044,21125520.6770061,210822.042243742,2.99792458,17
421464.000007391,20101221.3142729,-12548888.0457683,-17957959.1338801,14980046.738445,85385.1674828431,2.99792458,19
421464.000007391,23624134.9299536,-154811.347444392,-25966738.6217331,-4769558.06365964,-158418.02955429,2.99792458,30
421465.000007391,22425052.0128813,-5352562.34657516,-25842894.9954177,-2408488.00191348,173243.848737449,2.99792458,6
421465.000007391,22642339.3321409,-22934968.5707186,-13583586.19852,-994628.858339084,145227.092777967,2.99792458,13
421465.000007391,22272021.7002053,8013443.663732,-19916876.0896114,15557304.4960194,-4247.98854817448,2.99792458,14
421465.000007391,23449089.9809842,-26111396.2496765,-2936763.34470233,4314836.98462202,5415.95282737369,7.49481145,15
421465.000007391,20986023.8554292,-1668944.9658731,-16537469.6426043,21126537.8112349,210822.044118855,2.99792458,17
421465.000007391,20101078.3620892,-12547100.5614883,-17957215.4938899,14982372.5747689,85385.1689412378,2.99792458,19
421465.000007391,23624778.2147803,-154350.822551926,-25966173.2244763,-4772614.18896674,-158418.02971223,2.99792458,30
421466.000007391,22424480.2041464,-5352409.70891403,-25843234.4400589,-2405264.24810862,173243.849570911,2.99792458,6
421466.000007391,22642839.664784,-22934762.3734716,-13583741.0750066,-997808.29578338,145227.094977224,2.99792458,13
421466.000007391,22272379.0806646,8015168.52363905,-19917880.6858206,15555115.9772203,-4247.98583043459,2.99792458,14
421466.000007391,23449447.3614435,-26111900.3669886,-2937240.34732917,4311807.39948479,5415.95406862042,7.49481145,15
421466.000007391,20986381.2358885,-1666572.23994661,-16536449.0497732,21127554.5116971,210822.045994057,2.99792458,17
421466.000007391,20100935.4099054,-12545312.7681866,-17956471.8270573,14984698.0915824,85385.1703994991,2.99792458,19
421466.000007391,22306830.556942,-15699320.7512566,1318435.07006023,21055928.8882326,-28698.8087466833,7.49481145,24
421466.000007391,23625350.0235152,-153890.212438363,-25965607.469874,-4775670.21160324,-158418.029870194,2.99792458,30
421467.000007391,22423836.9193196,-5352257.03343912,-25843573.4911657,-2402040.4420094,173243.850404402,2.99792458,6
421467.000007391,22643339.997427,-22934555.838711,-13583895.7690681,-1000987.71226833,145227.097176557,2.99792458,13
421467.000007391,22272736.4611239,8016893.10872645,-19918885.2133077,15552927.1256865,-4247.98311272529,2.99792458,14
421467.000007391,23449804.7419028,-26112404.1413323,-2937717.23069797,4308777.72329135,5415.95531007794,7.49481145,15
421467.000007391,20986667.1402559,-1664199.33859506,-16535428.551487,21128570.7788577,210822.047869348,2.99792458,17
421467.000007391,20100792.4577217,-12543524.6652125,-17955728.133909,14987023.2888346,85385.1718576269,2.99792458,19
421467.000007391,22306330.224299,-15699958.5893279,1315745.87043262,21055668.1189532,-28698.8144150785,2.99792458,24
421467.000007391,23625993.308342,-153429.51720591,-25965041.3582176,-4778726.13004563,-158418.030028183,2.99792458,30
421468.000007391,22423193.6344929,-5352104.3220623,-25843912.1482576,-2398816.58445371,173243.85123792,2.99792458,6
421468.000007391,22643840.33007,-22934348.967193,-13584050.2794374,-1004167.10772719,145227.099375966,2.99792458,13
421468.000007391,22273093.8415833,8018617.41783498,-19919889.6724755,15550737.9414642,-4247.98039504657,2.99792458,14
421468.000007391,23450233.598454,-26112907.5727852,-2938193.99278735,4305747.95682861,5415.95655174596,7.49481145,15
421468.000007391,20986953.0446234,-1661826.2636695,-16534408.1479064,21129586.6124545,210822.049744727,2.99792458,17
421468.000007391,20100720.9816298,-12541736.2543574,-17954984.413741,14989348.1659204,85385.173315621,2.99792458,19
421468.000007391,22305758.4155641,-15700596.5591757,1313056.74160735,21055406.8881274,-28698.8200833315,2.99792458,24
421468.000007391,23626565.1170769,-152968.737175889,-25964474.889255,-4781781.94568482,-158418.030186196,2.99792458,30
421469.000007391,22422550.3496661,-5351951.57355731,-25844250.4115776,-2395592.67551028,173243.852071467,2.99792458,6
421469.000007391,22644340.6627131,-22934141.7582796,-13584204.6072015,-1007346.48209329,145227.101575451,7.49481145,13
421469.000007391,22273379.7459507,8020341.45260669,-19920894.063004,15548548.4240779,-4247.97767739779,2.99792458,14
421469.000007391,23450590.9789133,-26113410.66133,-2938670.63595883,4302718.09871642,5415.95779362506,7.49481145,15
421469.000007391,20987310.4250827,-1659453.01532366,-16533387.839363,21130602.012226,210822.051620195,2.99792458,17
421469.000007391,20100578.0294461,-12539947.533354,-17954240.6672586,14991672.7238976,85385.1747734821,2.99792458,19
421469.000007391,22305186.6068292,-15701234.6606652,1310367.68385075,21055145.1958249,-28698.8257514411,7.49481145,24
421469.000007391,23627208.4019036,-152507.87224931,-25963908.0632791,-4784837.65699739,-158418.030344234,2.99792458,30
421470.000007391,22421907.0648394,-5351798.78782748,-25844588.2811347,-2392368.71524841,173243.852905041,2.99792458,6
421470.000007391,22644912.4714479,-22933934.2122122,-13584358.7520095,-1010525.83454177,145227.103775011,7.49481145,13
421470.000007391,22273737.12641,8022065.21154154,-19921898.3846231,15546358.5746183,-4247.97495978023,2.99792458,14
421470.000007391,23450948.3593726,-26113913.4068711,-2939147.15973024,4299688.14974168,5415.95903571494,7.49481145,15
421470.000007391,20987596.3294501,-1657079.59187409,-16532367.6254725,21131616.9786366,210822.053495751,2.99792458,17
421470.000007391,20100435.0772624,-12538158.5029352,-17953496.894497,14993996.9621609,85385.1762312097,2.99792458,19
421470.000007391,22304686.2741861,-15701872.8936041,1307678.69811513,21054883.042116,-28698.8314194058,2.99792458,24
421470.000007391,23627780.2106385,-152046.921216941,-25963340.8800465,-4787893.26537415,-158418.030502297,2.99792458,30
