Rx_time,rho,X,Y,Z,B,sigma_rho,SVID
421373.000003099,22591662.783011,-22952499.2848146,-13568548.4175753,-702039.934101321,145226.890772776,2.99792458,13
421373.000003099,22237069.8912849,7853581.22147682,-19824167.6858998,15757218.5694332,-4248.23871160222,2.99792458,14
421373.000003099,20954074.042367,-1886484.02957984,-16631763.7587034,21031149.3262535,210821.871982287,2.99792458,17
421373.000003099,20110513.2062149,-12710251.5011057,-18025511.4978063,14767064.8003378,85385.0342103269,2.99792458,19
421373.000003099,22354648.0623975,-15640579.8895835,1568832.99441396,21078162.2564833,-28698.2809617825,7.49481145,24
421373.000003099,23565381.5824432,-196369.093437811,-26016691.7694634,-4491026.42871823,-158418.015286802,2.99792458,30
421374.000003099,22479087.9383287,-5366305.92852784,-25810356.9079512,-2701624.98244729,173243.77300848,2.99792458,6
421374.000003099,22592163.115654,-22952324.0112081,-13568720.3305059,-705221.014175272,145226.892965,2.99792458,13
421374.000003099,22237427.2717443,7855331.33121728,-19825178.3442365,15755060.8602164,-4248.23599103201,2.99792458,14
421374.000003099,20954359.9467344,-1884127.53901802,-16630734.631687,21032205.8276426,210821.87384924,2.99792458,17
421374.000003099,20110370.2540312,-12708492.2569664,-18024770.5178539,14769419.4983929,85385.0356808666,2.99792458,19
421374.000003099,22354076.2536626,-15641205.401073,1566137.4529117,21077944.4373423,-28698.2866434272,7.49481145,24
421374.000003099,23565953.3911781,-195916.116486279,-26016158.9655936,-4494091.6863391,-158418.015442441,2.99792458,30
421375.000003099,22478444.653502,-5366156.39999632,-25810732.191739,-2698406.20585481,173243.773839425,2.99792458,6
421375.000003099,22592663.448297,-22952148.4024361,-13568892.0562693,-708402.079433365,145226.895157302,2.99792458,13
421375.000003099,22237784.6522036,7857081.16748241,-19826188.9392041,15752902.8140175,-4248.23327049273,2.99792458,14
421375.000003099,20954645.8511019,-1881770.86961636,-16629705.5955151,21033261.8973355,210821.875716283,2.99792458,17
421375.000003099,20110227.3018475,-12706732.7013518,-18024029.5062473,14771773.8815924,85385.0371512728,2.99792458,19
421375.000003099,22353504.4449277,-15641831.0459836,1563441.97653859,21077726.1560475,-28698.2923249304,7.49481145,24
421375.000003099,23566596.6760049,-195463.058994927,-26015625.8027569,-4497156.84587076,-158418.015598106,2.99792458,30
421376.000003099,22477801.3686752,-5366006.83969744,-25811107.0817298,-2695187.37145244,173243.774670397,2.99792458,6
421376.000003099,22593163.7809401,-22951972.45853,-13569063.5948195,-711583.129808828,145226.89734968,2.99792458,13
421376.000003099,22238142.0326629,7858830.73017319,-19827199.4707779,15750744.4308822,-4248.23054998439,2.99792458,14
421376.000003099,20955003.2315612,-1879414.02234235,-16628676.6504351,21034317.53506,210821.877583417,2.99792458,17
421376.000003099,20110084.3496637,-12704972.8343572,-18023288.4629909,14774127.9498846,85385.0386215455,2.99792458,19
421376.000003099,22353004.1122847,-15642456.824114,1560746.56633702,21077507.4126577,-28698.2980062908,7.49481145,24
421376.000003099,23567168.4847398,-195009.919903209,-26015092.2807255,-4500221.90870829,-158418.015753797,2.99792458,30
421377.000003099,22477158.0838485,-5365857.24735003,-25811481.5779695,-2691968.47930917,173243.775501397,2.99792458,6
421377.000003099,22593735.5896749,-22951796.1796256,-13569234.9459643,-714764.164476242,145226.899542134,2.99792458,13
421377.000003099,22238499.4131222,7860580.01944405,-19828209.9388324,15748585.7108565,-4248.22782950697,2.99792458,14
421377.000003099,20955289.1359286,-1877056.9953975,-16627647.796081,21035372.741299,210821.879450642,2.99792458,17
421377.000003099,20109941.39748,-12703212.6558472,-18022547.3882518,14776481.7032183,85385.0400916847,2.99792458,19
421377.000003099,22352432.3035498,-15643082.735812,1558051.22040505,21077288.2070754,-28698.303687511,7.49481145,24
421377.000003099,23567811.7695665,-194556.700059225,-26014558.3997686,-4503286.87332371,-158418.015909514,2.99792458,30
421378.000003099,22476514.7990217,-5365707.62401892,-25811855.6802246,-2688749.52949402,173243.776332424,2.99792458,6
421378.000003099,22594235.922318,-22951619.5657323,-13569406.1096348,-717945.184885978,145226.901734666,2.99792458,13
421378.000003099,22238785.3174896,7862329.03517753,-19829220.3437564,15746426.6534711,-4248.22510905983,2.99792458,14
421378.000003099,20955575.0402961,-1874699.79040351,-16626619.0326266,21036427.5157803,210821.881317957,2.99792458,17
421378.000003099,20109798.4452963,-12701452.1666265,-18021806.2815344,14778835.1415418,85385.0415616904,2.99792458,19
421378.000003099,23568383.5783014,-194103.399425855,-26014024.1596502,-4506351.74111203,-158418.016065256,7.49481145,30
