Rx_time,rho,X,Y,Z,B,sigma_rho,SVID
420886.434336647,22773724.18533,-5436503.11148396,-25580530.0661814,-4262766.68644441,173243.299903348,4.796679328,6
420886.434336647,22329910.5290284,-22998516.8962542,-13461792.8558471,846230.101911637,145225.890123855,2.99792458,13
420886.434336647,22054719.6529619,6969981.23201013,-19325993.1911062,16766246.3669096,-4249.50837249469,5.696056702,14
420886.434336647,23220099.5684961,-25763008.739922,-2639319.9885604,6050295.77685575,5415.12755232587,5.696056702,15
420886.434336647,20792712.4024347,-3010941.11908951,-17142430.9538423,20466301.792507,210820.996837258,4.796679328,17
420886.434336647,20173279.4406971,-13528905.737434,-18381199.9091965,13585010.6175165,85384.3168458869,4.197094412,19
420886.434336647,22612006.2468519,-15352382.063391,2886873.87071703,21129221.3923598,-28695.4003133511,9.293566198,24
420886.434336647,23255685.2391257,-408050.66422745,-26232983.6526811,-2989317.78415883,-158417.824014458,9.293566198,30
420887.434336648,23928299.8334511,13422403.5924885,-7233640.09701913,21374573.44764,62001.3646116676,23.98339664,1
420887.434336648,22773102.0501671,-5436362.49731031,-25581096.9631152,-4259584.28936175,173243.300721538,4.796679328,6
420887.434336648,22330430.301214,-22998501.6510805,-13462061.3386963,843049.7464201,145225.892243515,2.99792458,13
420887.434336648,22055075.1487977,6971861.96860749,-19327027.9902144,16764257.9144303,-4249.50563647189,6.295641618,14
420887.434336648,23220460.7531029,-25763707.1898914,-2639873.3643568,6047329.65439483,5415.12867073491,5.096471786,15
420887.434336648,20793012.162275,-3008677.25537782,-17141362.8587191,20467565.7471511,210820.998657468,5.096471786,17
420887.434336648,20173114.8153429,-13527300.3913753,-18380481.0274737,13587512.2931844,85384.3183814556,4.197094412,19
420887.434336648,22611455.1689757,-15352940.6908805,2884154.29913622,21129229.0373132,-28695.4060611072,8.094396366,24
420887.434336648,23256314.7382804,-407631.65519698,-26232627.7073367,-2992422.49108582,-158417.824155996,10.49273603,30
420888.434336647,23928724.7113526,13422728.0310069,-7230869.73206303,21375330.2628426,62001.3622588748,26.98132122,1
420888.434336647,22772471.3294971,-5436221.87815837,-25581663.4684517,-4256401.80090173,173243.301539754,4.796679328,6
420888.434336647,22330946.6182565,-22998486.0836234,-13462329.6122473,839869.373159819,145225.894363257,2.99792458,13
420888.434336647,22055449.037163,6973742.44213047,-19328062.7532284,16762269.103681,-4249.50290048194,6.295641618,14
420888.434336647,23220830.453416,-25764405.3115805,-2640426.59632826,6044363.4038465,5415.12978935784,5.096471786,15
420888.434336647,20793330.5938483,-3006413.19029405,-17140294.8327042,20468829.2810031,210821.00047778,5.096471786,17
420888.434336647,20172946.9442483,-13525694.7246159,-18379762.0866322,13590013.6797733,85384.3199168907,4.796679328,19
420888.434336647,22610896.4130036,-15353499.4594307,2881434.76093675,21129236.2180791,-28695.4118087329,8.094396366,24
420888.434336647,23256933.8720059,-407212.587504373,-26232271.3946317,-2995527.13331553,-158417.824297565,10.49273603,30
420889.434336648,23929061.5703559,13423052.6496616,-7228099.29256945,21376086.6075428,62001.3599061545,25.182566472,1
420889.434336648,22771853.103183,-5436081.25409496,-25582229.582121,-4253219.22134642,173243.302357994,4.796679328,6
420889.434336648,22331455.885411,-22998470.1938318,-13462597.6765847,836688.982149613,145225.89648308,2.99792458,13
420889.434336648,22055800.9033535,6975622.6530181,-19329097.4801618,16760279.9344293,-4249.50016452446,6.295641618,14
420889.434336648,23221196.6985859,-25765103.1049813,-2640979.68463217,6041397.0251467,5415.1309081947,5.096471786,15
420889.434336648,20793620.6862681,-3004148.923312,-17139226.8757101,20470092.3942403,210821.002298195,5.096471786,17
420889.434336648,20172778.6892488,-13524088.7371812,-18379043.0867339,13592514.7772127,85384.3214521922,4.796679328,19
420889.434336648,22610344.7069196,-15354058.3689947,2878715.25635355,21129242.9346587,-28695.417556228,8.094396366,24
420889.434336648,23257542.6403019,-406793.461082014,-26231914.7145791,-2998631.71079041,-158417.824439167,11.99169832,30
420890.434336647,23929567.8360729,13423377.4476761,-7225328.78193108,21376842.4810736,62001.3575535086,24.283189098,1
420890.434336647,22771218.0199586,-5435940.62504689,-25582795.30417,-4250036.55046063,173243.30317626,5.096471786,6
420890.434336647,22331974.087077,-22998453.9818235,-13462865.5314878,833508.57363415,145225.898602983,2.698132122,13
420890.434336647,22056160.8315446,6977502.60077599,-19330132.1709523,16758290.406922,-4249.49742859973,5.696056702,14
420890.434336647,23221557.2549848,-25765800.5700855,-2641532.6291459,6038430.51834458,5415.1320272455,5.096471786,15
420890.434336647,20793932.9753647,-3001884.45519362,-17138158.9879087,20471355.0866219,210821.004118712,4.796679328,17
420890.434336647,20172621.4976874,-13522482.4293312,-18378324.0277332,13595015.5853464,85384.3229873601,4.796679328,19
420890.434336647,22609775.8996221,-15354617.4196001,2875995.78525696,21129249.1870541,-28695.4233035927,10.49273603,24
420890.434336647,23258171.5112488,-406374.276303501,-26231557.6672241,-3001736.22311969,-158417.824580801,9.293566198,30
420891.434336648,23929936.1403686,13423702.4260276,-7222558.19619027,21377597.8841961,62001.3552009347,23.98339664,1
420891.434336648,22770596.7224062,-5435799.9908195,-25583360.6345669,-4246853.78863168,173243.30399455,4.796679328,6
420891.434336648,22332490.5437212,-22998437.4473524,-13463133.17738,830328.147560794,145225.900722968,2.698132122,13
420891.434336648,22056515.978376,6979382.28578405,-19331166.825475,16756300.5211123,-4249.49469270761,5.696056702,14
420891.434336648,23221928.0023109,-25766497.7068037,-2642085.43012833,6035463.88365513,5415.13314651018,5.096471786,15
420891.434336648,20794246.7302797,-2999619.78550526,-17137091.1693263,20472617.3582131,210821.005939331,4.796679328,17
420891.434336648,20172461.897996,-13520875.8006986,-18377604.9098797,13597516.1042374,85384.3245223945,4.796679328,19
420891.434336648,22609236.7576948,-15355176.6111541,2873276.34809946,21129254.9752661,-28695.4290508262,10.49273603,24
420891.434336648,23258778.4647222,-405955.032440829,-26231200.2525395,-3004840.67067737,-158417.824722467,10.49273603,30
420892.434336647,23930361.0531705,13424027.5841107,-7219787.53796664,21378352.8164024,62001.3528484343,26.98132122,1
420892.434336647,22769973.8892347,-5435659.35146088,-25583925.5733081,-4243670.93577185,173243.304812866,5.096471786,6
420892.434336647,22333005.6741489,-22998420.5904987,-13463400.614117,827147.704007585,145225.902843034,2.698132122,13
420892.434336647,22056880.059719,6981261.70770799,-19332201.4437042,16754310.2771374,-4249.49195684825,5.096471786,14
420892.434336647,23222307.3351441,-25767194.5151297,-2642638.08742423,6032497.12113236,5415.13426598873,5.096471786,15
420892.434336647,20794548.4445444,-2997354.9142756,-17136023.4199496,20473879.2090437,210821.007760054,4.796679328,17
420892.434336647,20172296.8189362,-13519268.8514201,-18376885.7331258,13600016.3338515,85384.3260572954,4.796679328,19
420892.434336647,22608690.0423731,-15355735.9437149,2870556.94459948,21129260.2992972,-28695.4347979293,10.49273603,24
420892.434336647,23259394.9460145,-405535.729903272,-26230842.470571,-3007945.05306404,-158417.824864165,9.293566198,30
420893.434336648,23930839.9569462,13424352.9219258,-7217016.80731979,21379107.2776857,62001.3504960076,32.97717038,1
420893.434336648,22769343.273266,-5435518.70692268,-25584490.1203965,-4240487.99187605,173243.305631207,4.796679328,6
420893.434336648,22333517.2796326,-22998403.4112515,-13463667.8417136,823967.243011284,145225.904963181,2.99792458,13
420893.434336648,22057233.0427234,6983140.86671005,-19333236.0256353,16752319.6749023,-4249.48922102144,5.696056702,14
420893.434336648,23222667.8217422,-25767890.9950877,-2643190.60124795,6029530.23056195,5415.13538568125,4.796679328,15
420893.434336648,20794850.472913,-2995089.84172163,-17134955.7398522,20475140.6390396,210821.009580878,4.796679328,17
420893.434336648,20172134.1829068,-13517661.5816203,-18376166.4974939,13602516.2740742,85384.3275920627,4.796679328,19
420893.434336648,22608113.1032742,-15356295.4173235,2867837.57455584,21129265.1591493,-28695.4405449022,11.99169832,24
420893.434336648,23260021.059827,-405116.368693367,-26230484.321331,-3011049.3702182,-158417.825005895,10.49273603,30
420894.434336647,23931256.842648,13424678.4398608,-7214246.0027778,21379861.2683206,62001.3481436536,20.98547206,1
420894.434336647,22768738.1346152,-5435378.05718398,-25585054.2757568,-4237304.957372,173243.306449573,5.096471786,6
420894.434336647,22334035.4812986,-22998385.9095161,-13463934.8603171,820786.764752183,145225.907083408,2.698132122,13
420894.434336647,22057603.4410451,6985019.76259145,-19334270.5711092,16750328.7146423,-4249.48648522745,5.696056702,14
420894.434336647,23223038.2549644,-25768587.1465799,-2643742.97159464,6026563.2122984,5415.13650558764,4.796679328,15
420894.434336647,20795164.5419319,-2992824.56790378,-17133888.1291385,20476401.6481243,210821.011401805,4.796679328,17
420894.434336647,20171975.1416224,-13516053.9911941,-18375447.2031411,13605015.9248364,85384.3291266964,4.796679328,19
420894.434336647,22607583.8032697,-15356855.0317874,2865118.2389235,21129269.5548229,-28695.4462917435,11.99169832,24
420894.434336647,23260638.5183316,-404696.948429491,-26230125.8048171,-3014153.62225576,-158417.825147657,9.293566198,30
420895.434336648,23931683.0118656,13425004.1377022,-7211475.12533267,21380614.7881139,62001.3457913728,23.683604182,1
420895.434336648,22768111.7415992,-5435237.40193952,-25585618.0395186,-4234121.83182552,173243.307267964,4.796679328,6
420895.434336648,22334553.3688607,-22998368.0852735,-13464201.66996,817606.269217759,145225.909203717,2.99792458,13
420895.434336648,22057963.6484397,6986898.39558628,-19335305.0801381,16748337.3962126,-4249.48374946601,5.696056702,14
420895.434336648,23223413.7487497,-25769282.969594,-2644295.19848158,6023596.06635122,5415.13762570791,4.796679328,15
420895.434336648,20795468.6643267,-2990559.09264616,-17132820.5877832,20477662.2363685,210821.013222834,4.796679328,17
420895.434336648,20171813.1338009,-13514446.0801348,-18374727.8500952,13607515.2861435,85384.3306611966,4.796679328,19
420895.434336648,22607014.0885609,-15357414.7873135,2862398.93667359,21129273.486321,-28695.4520384549,11.99169832,24
420895.434336648,23261258.3500657,-404277.469214006,-26229766.9210536,-3017257.80900142,-158417.825289451,11.99169832,30
420896.434336647,23932108.517975,13425330.0154264,-7208704.17504541,21381367.8370729,62001.3434391653,29.379660884,1
420896.434336647,22767493.9689908,-5435096.74153662,-25586181.4115341,-4230938.61562951,173243.30808638,5.096471786,6
420896.434336647,22335076.3169859,-22998349.9386185,-13464468.270469,814425.756539417,145225.911324107,2.99792458,13
420896.434336647,22058328.2881896,6988776.76535265,-19336339.5526936,16746345.7197568,-4249.48101373728,5.696056702,14
420896.434336647,23223785.2638854,-25769978.4641359,-2644847.28181697,6020628.79270152,5415.13874604207,4.796679328,15
420896.434336647,20795776.0673624,-2988293.41628928,-17131753.1158496,20478922.4036889,210821.015043966,4.796679328,17
420896.434336647,20171666.6217727,-13512837.8487884,-18374008.4382917,13610014.3577813,85384.3321955631,4.796679328,19
420896.434336647,22606471.5263909,-15357974.6836917,2859679.6688645,21129276.9536444,-28695.457785035,11.99169832,24
420896.434336647,23261875.1105615,-403857.93116559,-26229407.6700461,-3020361.93043703,-158417.825431277,10.49273603,30
420897.434336648,23932541.6323793,13425656.0730903,-7205933.15194742,21382120.4151635,62001.3410870311,39.572604456,1
420897.434336648,22766879.0233177,-5434956.07561963,-25586744.3918711,-4227755.30878222,173243.308904821,5.096471786,6
420897.434336648,22335601.1497346,-22998331.469374,-13464734.6621443,811245.226741871,145225.913444577,2.99792458,13
420897.434336648,22058687.0646663,6990654.87218123,-19337373.9886696,16744353.6852436,-4249.47827804113,5.696056702,14
420897.434336648,23224152.7305705,-25770673.6301519,-2645399.22190609,6017661.39140439,5415.13986659015,4.197094412,15
420897.434336648,20796091.9512039,-2986027.53875749,-17130685.7134268,20480182.1500424,210821.0168652,4.796679328,17
420897.434336648,20171498.9251802,-13511229.296618,-18373288.9679562,13612513.1400081,85384.3337297961,4.796679328,19
420897.434336648,22605926.4513896,-15358534.7210159,2856960.43501799,21129279.9567952,-28695.4635314844,11.99169832,24
420897.434336648,23262499.7934561,-403438.334053571,-26229048.0518237,-3023465.98638978,-158417.825573134,10.49273603,30
420898.434336648,23933004.4470542,13425982.3106075,-7203162.05644791,21382872.5223131,62001.3387349705,20.98547206,1
420898.434336648,22766261.634614,-5434815.40420053,-25587306.9805157,-4224571.9113034,173243.309723287,4.796679328,6
420898.434336648,22336120.0494093,-22998312.6775384,-13465000.844988,808064.679816556,145225.915565129,2.99792458,13
420898.434336648,22059055.1246589,6992532.71579936,-19338408.3880098,16742361.2928205,-4249.47554237771,7.195018992,14
420898.434336648,23224528.0149532,-25771368.4676027,-2645951.01858828,6014693.86264789,5415.14098735207,4.796679328,15
420898.434336648,20796410.2780759,-2983761.46009854,-17129618.380535,20481441.475427,210821.018686536,4.796679328,17
420898.434336648,20171346.2706755,-13509620.4240727,-18372569.439061,13615011.6324616,85384.3352638956,4.796679328,19
420898.434336648,22605368.7424307,-15359094.8992863,2854241.23513832,21129282.4957752,-28695.4692778032,11.99169832,24
420898.434336648,23263148.7670538,-403018.678064147,-26228688.0664179,-3026569.9766157,-158417.825715024,10.49273603,30
420899.434336648,23933355.2313312,13426308.7283915,-7200390.88683467,21383624.1588624,62001.3363829822,20.98547206,1
420899.434336648,22765630.3555371,-5434674.72713198,-25587869.1775005,-4221388.42313589,173243.310541778,4.796679328,6
420899.434336648,22336636.0174475,-22998293.5630844,-13465266.8190386,804884.115858168,145225.917685761,2.698132122,13
420899.434336648,22059411.6326073,6994410.29642528,-19339442.750692,16740368.5423886,-4249.47280674682,7.195018992,14
420899.434336648,23224896.493751,-25772062.9764836,-2646502.67203849,6011726.20634717,5415.1421083279,4.197094412,15
420899.434336648,20796715.7964881,-2981495.18016467,-17128551.1171782,20482700.3798836,210821.020507974,4.796679328,17
420899.434336648,20171179.9352,-13508011.2308726,-18371849.8516958,13617509.8353303,85384.3367978615,4.796679328,19
420899.434336648,22604846.562115,-15359655.218369,2851522.069895,21129284.5705859,-28695.4750239905,10.49273603,24
420899.434336648,23263752.2653841,-402598.962590831,-26228327.7137653,-3029673.90177383,-158417.825856946,10.49273603,30
420900.434336648,23933821.3615474,13426635.325766,-7197619.64609356,21384375.3242254,62001.3340310683,23.98339664,1
420900.434336648,22765006.1263481,-5434534.04462679,-25588430.9827236,-4218204.84457182,173243.311360295,4.796679328,6
420900.434336648,22337151.0082734,-22998274.1260565,-13465532.5842126,801703.534956263,145225.919806475,2.698132122,13
420900.434336648,22059785.4511717,6996287.61362002,-19340477.0766445,16738375.4341833,-4249.47007114873,10.49273603,14
420900.434336648,23225272.3714412,-25772757.1567551,-2647054.18205228,6008758.42270847,5415.14322951758,4.796679328,15
420900.434336648,20797022.4317142,-2979228.69925069,-17127483.9234282,20483958.8633286,210821.022329515,4.796679328,17
420900.434336648,20171014.4373349,-13506401.7172686,-18371130.2058376,13620007.7484373,85384.3383316939,5.096471786,19
420900.434336648,22604285.0141082,-15360215.6784284,2848802.9384729,21129286.1812294,-28695.4807700477,8.094396366,24
420900.434336648,23264372.5159235,-402179.188201884,-26227966.9939467,-3032777.76115079,-158417.8259989,9.293566198,30
420901.434336648,23934293.8785434,13426962.1031106,-7194848.33281364,21385126.0186602,62001.3316792277,18.287339938,1
420901.434336648,22764392.1927876,-5434393.35642415,-25588992.3962154,-4215021.17571268,173243.312178836,4.796679328,6
420901.434336648,22337672.1066755,-22998254.3663296,-13465798.1407123,798522.937251645,145225.921927269,2.99792458,13
