Rx_time,rho,X,Y,Z,B,sigma_rho,SVID
419335.432973088,23398450.7404198,13128751.3568247,-11400003.7764064,19645056.3452039,62005.0879681801,4.796679328,1
419335.432973088,23768155.974414,-5682298.70100252,-24238362.833381,-9046818.75123122,173242.057738254,30.578830716,6
419335.432973088,21614547.403397,-22655018.6147789,-12768351.7160625,5716020.24273391,145222.704774166,6.295641618,13
419335.432973088,21526430.0160891,3755092.76515643,-17711168.7565865,19394664.2308347,-4253.79322557858,3.297717038,14
419335.432973088,22747056.2739741,-24304986.7817336,-1585207.78793376,10457367.4985975,5413.65185359051,7.195018992,15
419335.432973088,20408031.7405806,-6254105.80853731,-18851251.6129079,18016936.4230551,210818.311396777,3.897301954,17
419335.432973088,20546068.5120707,-15626271.1900715,-19389624.1272282,9392113.79656404,85381.775467284,5.096471786,19
419335.432973088,23522907.1940579,-14660871.6169215,7103571.11627366,20560209.987255,-28686.3435579749,11.99169832,24
419335.432973088,22357186.6851738,-1017055.3182616,-26337497.7513459,1861953.48178896,-158417.650778405,5.696056702,30
419336.432973088,23398694.4501607,13128811.9709347,-11397433.1545159,19646518.2504183,62005.085533544,5.096471786,1
419336.432973088,23767487.7706763,-5682101.20508158,-24239518.6477385,-9043858.59588199,173242.058524037,36.574679876,6
419336.432973088,21614929.6329663,-22655461.5594298,-12768991.9499334,5712947.61462494,145222.706759308,5.696056702,13
419336.432973088,21526737.2795231,3757343.64835722,-17712195.4002415,19393277.337606,-4253.79043522591,3.297717038,14
419336.432973088,22747270.0391414,-24306153.439103,-1586026.95450102,10454675.3143304,5413.65263805293,8.094396366,15
419336.432973088,20408191.5496747,-6252202.14544436,-18850137.1492769,18018818.0274854,210818.313030677,4.197094412,17
419336.432973088,20545732.734981,-15625173.7726224,-19389065.2607558,9394995.1783911,85381.7772075635,5.096471786,19
419336.432973088,23522251.2403731,-14661203.3622912,7100880.23716711,20560932.9861392,-28686.3494785044,13.790453068,24
419336.432973088,22357711.9367278,-1016669.72013333,-26337719.9763362,1858829.69870066,-158417.6508555,5.696056702,30
419337.432973087,23398935.7517716,13128872.7399972,-11394862.3505017,19647979.7219245,62005.0830989398,5.096471786,1
419337.432973087,23766797.9286686,-5681903.78592781,-24240674.0999991,-9040898.24630852,173242.059309838,32.97717038,6
419337.432973087,21615324.4266925,-22655904.2395171,-12769631.9173579,5709874.86597746,145222.708744541,5.696056702,13
419337.432973087,21527047.265191,3759594.32158129,-17713222.0883808,19391890.0304847,-4253.78764491035,3.297717038,14
419337.432973087,22747495.4610542,-24307319.8249071,-1586845.9253047,10451982.9063593,5413.65342273018,8.094396366,15
419337.432973087,20408370.4842074,-6250298.22406474,-18849022.673968,18020699.2593043,210818.314664713,3.897301954,17
419337.432973087,20545394.2356573,-15624076.0263644,-19388506.2474898,9397876.36155759,85381.7789477137,4.796679328,19
419337.432973087,23521611.4455898,-14661535.2543331,7098189.28765845,20561655.5309584,-28686.3553989424,18.287339938,24
419337.432973087,22358233.2445325,-1016284.13782175,-26337941.8284765,1855705.87539499,-158417.650932646,5.696056702,30
419338.432973087,23399175.5875642,13128933.6640332,-11392291.3644424,19649440.7596863,62005.0806643676,5.096471786,1
419338.432973087,23766135.658005,-5681706.44381879,-24241829.1898745,-9037937.70305965,173242.060095654,37.47405725,6
419338.432973087,21615710.5651106,-22656346.6549639,-12770271.6185238,5706801.99663868,145222.710729867,6.295641618,13
419338.432973087,21527349.1539579,3761844.78491113,-17714248.8209851,19390502.3094495,-4253.78485463177,3.297717038,14
419338.432973087,22747717.9164299,-24308485.9391538,-1587664.70049352,10449290.2746113,5413.65420762229,7.195018992,15
419338.432973087,20408538.0760986,-6248394.04409638,-18847908.1869692,18022580.1186658,210818.316298887,4.197094412,17
419338.432973087,20545071.0576247,-15622977.9514464,-19387947.0874477,9400757.34582942,85381.7806877345,5.096471786,19
419338.432973087,23521009.7620822,-14661867.2929894,7095498.26809245,20562377.6216451,-28686.3613192885,18.287339938,24
419338.432973087,22358757.5886752,-1015898.57133714,-26338163.3077532,1852582.0120114,-158417.651009842,6.295641618,30
419339.432973088,23399401.9866892,13128994.7430657,-11389720.1963076,19650901.3637302,62005.0782298272,4.796679328,1
419339.432973088,23765473.4571422,-5681509.17860619,-24242983.9174602,-9034976.96592742,173242.060881488,44.9688687,6
419339.432973088,21616089.2348356,-22656788.8057708,-12770911.0533744,5703729.00668562,145222.712715284,6.295641618,13
419339.432973088,21527654.9515736,3764095.03810252,-17715275.5979893,19389114.174585,-4253.78206439031,3.297717038,14
419339.432973088,22747919.08254,-24309651.7818685,-1588483.28017062,10446597.4189809,5413.65499272933,8.094396366,15
419339.432973088,20408703.922968,-6246489.60573571,-18846793.6883371,18024460.6054726,210818.317933197,4.197094412,17
419339.432973088,20544734.722128,-15621879.5476902,-19387387.7806871,9403638.1314184,85381.7824276261,6.295641618,19
419339.432973088,23520355.62322,-14662199.4784984,7092807.17744929,20563099.2584027,-28686.3672395444,13.790453068,24
419339.432973088,22359279.5595882,-1015513.02067875,-26338384.4141612,1849458.10856095,-158417.651087089,6.295641618,30
419340.432973088,23399651.210699,13129055.9771392,-11387148.8464437,19652361.5338478,62005.075795319,3.897301954,1
419340.432973088,23764811.3260803,-5681311.98997119,-24244138.2827897,-9032016.0349751,173242.061667338,55.46160473,6
419340.432973088,21616478.4793925,-22657230.6917809,-12771550.2220533,5700655.89636831,145222.714700792,5.096471786,13
419340.432973088,21527963.5412241,3766345.08132316,-17716302.4193071,19387725.6259151,-4253.77927418593,2.99792458,14
419340.432973088,22748153.0550595,-24310817.3528005,-1589301.66416524,10443904.3400127,5413.65577805114,6.295641618,15
419340.432973088,20408878.7741497,-6244584.90891886,-18845679.1782209,18026340.71962,210818.319567643,4.197094412,17
419340.432973088,20544402.6793849,-15620780.8150209,-19386828.3274029,9406518.71809551,85381.7841673883,5.696056702,19
419340.432973088,23519706.1261157,-14662531.8107828,7090116.01634867,20563820.4410793,-28686.373159709,13.790453068,24
419340.432973088,22359810.2905105,-1015127.48559108,-26338605.1476943,1846334.1652268,-158417.651164386,5.096471786,30
419341.432973087,23399884.9040149,13129117.3663312,-11384577.3145399,19653821.2701926,62005.0733608426,5.696056702,1
419341.432973087,23764195.6823984,-5681114.87830085,-24245292.2855585,-9029054.91072824,173242.062453204,47.667000822,6
419341.432973087,21616863.8151006,-22657672.3129953,-12772189.1245757,5697582.66560708,145222.716686393,5.696056702,13
419341.432973087,21528274.2598011,3768594.91443885,-17717329.2849119,19386336.6634677,-4253.77648401865,3.597509496,14
419341.432973087,22748393.3096573,-24311982.652006,-1590119.85259968,10441211.0375308,5413.6565635878,7.195018992,15
419341.432973087,20409057.6039811,-6242679.95372406,-18844564.6566333,18028220.4611002,210818.321202227,3.897301954,17
419341.432973087,20544078.1053349,-15619681.7535672,-19386268.7275597,9409399.10576518,85381.7859070211,5.096471786,19
419341.432973087,23519122.5210336,-14662864.2896354,7087424.78570937,20564541.1695119,-28686.3790797809,10.49273603,24
419341.432973087,22360349.7465417,-1014741.96617024,-26338825.5083399,1843210.18207965,-158417.651241734,9.293566198,30
419342.432973088,23400127.182838,13129178.9105567,-11382005.6009868,19655280.5726178,62005.0709263984,6.295641618,1
419342.432973088,23763533.4815356,-5680917.84301932,-24246445.9262059,-9026093.59232625,173242.063239087,55.161812272,6
419342.432973088,21617259.3417359,-22658113.6694373,-12772827.760786,5694509.31460634,145222.718672085,5.096471786,13
419342.432973088,21528584.3152699,3770844.53738289,-17718356.1947781,19384947.2872563,-4253.77369388841,3.597509496,14
419342.432973088,22748613.1126,-24313147.6795421,-1590937.84564912,10438517.5113494,5413.65734933938,7.195018992,15
419342.432973088,20409228.5463141,-6240774.74011137,-18843450.123581,18030099.8299535,210818.322836947,3.897301954,17
419342.432973088,20543743.8987648,-15618582.3632454,-19385708.9811908,9412279.29453508,85381.7876465247,5.696056702,19
419342.432973088,23518490.9627532,-14663196.9153605,7084733.48421607,20565261.4439609,-28686.3849997626,11.99169832,24
419342.432973088,22360876.2545114,-1014356.4622916,-26339045.4961095,1840086.15895568,-158417.651319133,11.392113404,30
419343.432973088,23400369.3918603,13129240.609897,-11379433.7057166,19656739.4411323,62005.0684919863,7.195018992,1
419343.432973088,23762871.2806729,-5680720.88431801,-24247599.2044728,-9023132.08029569,173242.064024987,65.95434076,6
419343.432973088,21617656.857696,-22658554.7610149,-12773466.1308354,5691435.84335052,145222.720657868,5.096471786,13
419343.432973088,21528896.1157605,3773093.95012864,-17719383.1488411,19383557.4973229,-4253.77090379526,3.897301954,14
419343.432973088,22748821.4681998,-24314312.4353279,-1591755.64332582,10435823.7616113,5413.65813530587,8.094396366,15
419343.432973088,20409406.0150285,-6238869.26821891,-18842335.5791699,18031978.8260501,210818.324471803,3.897301954,17
419343.432973088,20543424.9087845,-15617482.6442086,-19385149.0883453,9415159.28410179,85381.7893858989,6.295641618,19
419343.432973088,23517892.83909,-14663529.6877515,7082042.11292043,20565981.2642154,-28686.3909196522,15.889000274,24
419343.432973088,22361402.3785762,-1013970.97393437,-26339265.1109865,1836962.09605653,-158417.651396582,16.788377648,30
