Rx_time,rho,X,Y,Z,B,sigma_rho,SVID
444539.000019312,21458981.1552782,-19843909.294237,-6576836.28671654,16471230.5595173,-48938.3866763518,1.49896229,18
444539.000019312,23972795.3060551,13604372.6152075,-8888148.20982271,21011098.417711,134131.190999045,2.99792458,20
444539.000019312,22976775.9659619,-15923325.9427257,-20836696.3890802,-5373248.77783974,127275.092926626,1.49896229,25
444539.000019312,20505633.0420265,-5746300.13480121,-19137011.1574528,17407589.4262228,-176562.478816859,1.49896229,29
444540.000019312,21331253.3791213,-6180284.03447576,-14090173.8133272,22269453.8230405,-185007.83192745,1.49896229,2
444540.000019312,21585350.8856897,4101062.11510338,-15759362.2934683,20789007.6687404,-35367.027253779,2.99792458,5
444540.000019312,23903034.640398,13310714.5540178,-22173898.0741305,5397521.9950015,145274.244277921,2.99792458,13
444540.000019312,21458623.7748189,-19841926.1297105,-6577489.30089763,16473345.0097786,-48938.3913127034,1.49896229,18
444540.000019312,23973367.11479,13606500.9055645,-8886536.13592199,21010380.7788589,134131.190287197,7.49481145,20
444540.000019312,22977419.2507887,-15922681.1255875,-20836443.3714159,-5376292.7580436,127275.094623823,2.99792458,25
444540.000019312,20505633.0420265,-5745431.96261926,-19139058.512807,17405622.9432857,-176562.479618665,1.49896229,29
444541.000019312,21331396.331305,-6177771.01792339,-14091097.726359,22269593.2116152,-185007.829232363,1.49896229,2
444541.000019312,21585779.7422409,4103102.71498271,-15757622.2744822,20789928.2314854,-35367.0282731447,2.99792458,5
444541.000019312,21458337.8704515,-19839942.7469475,-6578142.50000321,16475459.1111933,-48938.3959490854,2.99792458,18
444541.000019312,23974010.3996167,13608629.2134843,-8884924.23114423,21009662.6933088,134131.189575285,2.99792458,20
444541.000019312,22978062.5356154,-15922036.0250407,-20836190.12583,-5379336.62650216,127275.096321134,1.49896229,25
444541.000019312,20505704.5181184,-5744563.99680884,-19141105.6861478,17403656.0879923,-176562.480420476,1.49896229,29
444542.000019312,21331467.8073969,-6175258.04412032,-14092021.7979327,22269732.1526306,-185007.826537195,1.49896229,2
444542.000019312,21586208.5987921,4105143.50150802,-15755882.2959477,20790848.3442425,-35367.0292924974,2.99792458,5
444542.000019312,21458051.966084,-19837959.1455673,-6578795.88410889,16477572.8642205,-48938.4005854992,1.49896229,18
444542.000019312,23974582.2083516,13610757.5400318,-8883312.49458165,21008944.1607328,134131.188863308,7.49481145,20
444542.000019312,22978634.3443503,-15921390.6410157,-20835936.6522274,-5382380.38387819,127275.098018559,1.49896229,25
444542.000019312,20505704.5181184,-5743696.23670837,-19143152.6784589,17401688.8594464,-176562.481222293,1.49896229,29
444543.000019312,21331610.7595806,-6172745.11455835,-14092946.0274863,22269870.6460187,-185007.823841947,1.49896229,2
444543.000019312,21586637.4553432,4107184.4749275,-15754142.3578457,20791768.006992,-35367.0303118372,2.99792458,5
444543.000019312,21457694.5856247,-19835975.3249203,-6579449.45409869,16479686.2693189,-48938.4052219456,2.99792458,18
444543.000019312,23975225.4931784,13612885.883986,-8881700.92725597,21008225.1814878,134131.188151268,2.99792458,20
444543.000019312,22979277.6291771,-15920744.974143,-20835682.9505123,-5385424.02865744,127275.099716097,2.99792458,25
444543.000019312,20505704.5181184,-5742828.68249631,-19145199.4891939,17399721.2581595,-176562.482024114,1.49896229,29
444544.000019312,21331682.2356725,-6170232.22798614,-14093870.4154909,22270008.691844,-185007.82114662,1.49896229,2
444544.000019312,21586994.8358026,4109225.63554148,-15752402.4598555,20792687.2199333,-35367.0313311644,2.99792458,5
444544.000019312,21457408.6812572,-19833991.286415,-6580103.20846261,16481799.3254359,-48938.4098584227,2.99792458,18
444544.000019312,23975797.3019133,13615014.2463743,-8880089.52831688,21007505.7552455,134131.187439164,2.99792458,20
444544.000019312,22979920.9140038,-15920099.0244405,-20835429.0205225,-5388467.56150275,127275.10141375,2.99792458,25
444544.000019312,20505775.9942102,-5741961.33521095,-19147246.1175485,17397753.2846426,-176562.482825941,1.49896229,29
