Rx_time,rho,X,Y,Z,B,sigma_rho,SVID
421375.447965541,23566626.6205785,-195260.078952649,-26015386.8489224,-4498529.89326564,-158418.015667847,9.293566198,30
421376.447965541,24151867.381374,13602605.8682977,-5871547.10191296,21688220.8799337,62000.2963227832,11.99169832,1
421376.447965541,22477347.2442088,-5365939.83177407,-25811274.8908839,-2693745.4340225,173243.775042651,6.295641618,6
421376.447965541,22593250.6132235,-22951893.5335199,-13569140.3769744,-713008.117513785,145226.898331809,6.295641618,13
421376.447965541,22238093.6606593,7859614.38133661,-19827652.130977,15749777.4455404,-4248.22933130697,5.096471786,14
421376.447965541,23412504.238376,-26065398.7131495,-2894043.29215146,4582744.12341953,5415.84374906949,6.295641618,15
421376.447965541,20954945.9599466,-1878358.18333491,-16628215.7504567,21034790.2818593,210821.878419853,3.897301954,17
421376.447965541,20109815.7559123,-12704184.3776033,-18022956.4928707,14775182.3835271,85385.0392801302,4.197094412,19
421376.447965541,22352564.6111007,-15642737.1929468,1559539.14278207,21077409.2737973,-28698.300551285,6.295641618,24
421376.447965541,23567271.7900288,-194806.904039125,-26014853.1661745,-4501594.91168883,-158418.015823549,8.094396366,30
421377.447965541,24152355.9525702,13603018.7194767,-5868749.55282595,21688745.8482755,62000.2940086549,9.293566198,1
421377.447965541,22476763.4646245,-5365790.22576539,-25811649.2105211,-2690526.5166755,173243.775873662,4.796679328,6
421377.447965541,22593804.2388315,-22951717.1045088,-13569311.6442173,-716189.145655105,145226.900524298,6.295641618,13
421377.447965541,22238479.4151726,7861363.54757857,-19828662.5706117,15747618.5748198,-4248.22661084367,6.295641618,14
421377.447965541,23412943.6697591,-26065933.1060866,-2894531.08065928,4579722.85814161,5415.84497162323,20.98547206,15
421377.447965541,20955286.4485951,-1876001.07715141,-16627186.9369935,21035845.294497,210821.880287118,3.897301954,17
421377.447965541,20109711.0546058,-12702424.0601623,-18022215.4038705,14777535.9954534,85385.0407502094,4.197094412,19
421377.447965541,22352015.6272506,-15643363.1643181,1556843.8265514,21077189.8612121,-28698.3062324414,9.293566198,24
421377.447965541,23567953.4653346,-194353.648368796,-26014319.1244478,-4504659.83221697,-158418.015979277,10.49273603,30
