Rx_time,rho,X,Y,Z,B,sigma_rho,SVID
421455.433180111,23618495.2987836,-158753.108583685,-25971567.6410228,-4743372.53972673,-158418.028202263,9.293566198,30
421456.433180111,24190670.5580508,13636200.1022789,-5647671.67220265,21728702.7534137,62000.1114980367,26.98132122,1
421456.433180111,22430102.175696,-5353868.47683258,-25839970.8914299,-2436103.22415096,173243.841598461,3.597509496,6
421456.433180111,22637550.7480901,-22936721.2133119,-13582251.8920409,-967390.322984159,145227.073940434,2.698132122,13
421456.433180111,22268729.2629231,7998655.80662407,-19908267.0892227,15576039.5151403,-4248.01183183464,6.295641618,14
421456.433180111,23445506.6834727,-26107063.5164951,-2932672.02570369,4340787.17127051,5415.94220246878,6.295641618,15
421456.433180111,20982984.1671007,-1689264.55790756,-16546216.760276,21117810.1506982,210822.028057956,4.197094412,17
421456.433180111,20101883.3755339,-12562403.6013847,-17963585.258251,14962437.1892936,85385.1564431001,5.096471786,19
421456.433180111,22311740.2106035,-15693225.3222177,1344165.76549792,21058400.2955531,-28698.7545108764,7.195018992,24
421456.433180111,23619138.7232121,-158293.310032557,-25971005.3048021,-4746429.54811954,-158418.028359991,8.094396366,30
421457.433180111,24191234.4792873,13636627.4418778,-5644871.3454797,21729189.530824,62000.109190805,32.97717038,1
421457.433180111,22429521.5022505,-5353716.15067539,-25840313.710173,-2432879.91449418,173243.842431685,3.897301954,6
421457.433180111,22638102.6984772,-22936517.903635,-13582408.3382568,-970569.936701015,145227.076139039,2.698132122,13
421457.433180111,22269107.6534445,8000383.02450688,-19909272.2699579,15573853.848881,-4248.00911383274,6.295641618,14
421457.433180111,23445935.1212186,-26107570.5703077,-2933150.05721807,4337758.36955871,5415.94344190905,6.295641618,15
421457.433180111,20983341.8616639,-1686893.32573662,-16545195.3577605,21118830.5644466,210822.029932399,4.197094412,17
421457.433180111,20101787.7483407,-12560618.4583014,-17962841.822005,14964765.4412812,85385.1579025042,5.096471786,19
421457.433180111,22311232.9676742,-15693861.8998952,1341475.88789911,21058143.9415934,-28698.7601806431,7.195018992,24
421457.433180111,23619799.8072609,-157833.426799799,-25970442.6112223,-4749486.45350068,-158418.028517743,8.094396366,30
421458.433180111,24191722.1430722,13637054.9627586,-5642070.9860694,21729675.8304897,62000.1068836599,37.47405725,1
421458.433180111,22428927.2176352,-5353563.78827563,-25840656.1350919,-2429656.55257485,173243.843264937,3.897301954,6
421458.433180111,22638656.9173926,-22936314.2570176,-13582564.601,-973749.53000482,145227.07833772,2.99792458,13
421458.433180111,22269495.4670836,8002109.96707773,-19910277.3826624,15571667.8495585,-4248.00639586155,7.195018992,14
421458.433180111,23446340.0360711,-26108077.2814439,-2933627.96857896,4334729.47600149,5415.94468156029,7.195018992,15
421458.433180111,20983695.5077766,-1684521.91897179,-16544174.0495882,21119850.5448334,210822.03180693,4.197094412,17
421458.433180111,20101690.5157275,-12558833.0058194,-17962098.3586256,14967093.3741548,85385.1593617748,5.096471786,19
421458.433180111,22310728.0281737,-15694498.6093936,1338786.08096545,21057887.1260786,-28698.7658502664,7.195018992,24
421458.433180111,23620439.7416459,-157373.45881414,-25969879.5602319,-4752543.25619848,-158418.02867552,8.094396366,30
421459.433180112,24192209.8068572,13637482.6647198,-5639270.59497544,21730161.6522781,62000.1045766021,44.669076242,1
421459.433180112,22428337.1210721,-5353411.38963996,-25840998.166156,-2426433.13864856,173243.844098216,3.897301954,6
421459.433180112,22639210.2288967,-22936110.2733933,-13582720.6803897,-976929.102867327,145227.080536477,2.698132122,13
421459.433180112,22269866.8077171,8003836.63464132,-19911282.4272992,15569481.5170271,-4248.00367792082,6.295641618,14
421459.433180112,23446763.8669595,-26108583.6498341,-2934105.75955233,4331700.49108779,5415.94592142229,6.295641618,15
421459.433180112,20984046.4665558,-1682150.33763786,-16543152.8358072,21120870.0918358,210822.03368155,4.197094412,17
421459.433180112,20101600.1934004,-12557047.2440066,-17961354.868191,14969420.9878011,85385.1608209119,5.096471786,19
421459.433180112,22310219.4939283,-15695135.4507122,1336096.3446455,21057629.8490109,-28698.7715197466,7.195018992,24
421459.433180112,23621098.3128634,-156913.406283521,-25969316.1519247,-4755599.9557456,-158418.028833322,8.094396366,30
421460.433180112,24192697.2263391,13637910.5477594,-5636470.17227361,21730646.9961793,62000.1022696314,55.161812272,1
421460.433180112,22427745.5935911,-5353258.95467629,-25841339.8033785,-2423209.67272999,173243.844931524,3.897301954,6
421460.433180112,22639760.3295607,-22935905.9527313,-13582876.5764862,-980108.655240313,145227.08273531,2.698132122,13
421460.433180112,22270265.2310885,8005563.026714,-19912287.4037486,15567294.851655,-4248.00096001095,6.295641618,14
421460.433180112,23447167.3857945,-26109089.6754939,-2934583.43049109,4328671.41449108,5415.94716149522,6.295641618,15
421460.433180112,20984400.2173698,-1679778.58185506,-16542131.716478,21121889.2054135,210822.035556259,4.197094412,17
421460.433180112,20101506.6253329,-12555261.1727854,-17960611.3507636,14971748.2822435,85385.1622799157,4.796679328,19
421460.433180112,22309701.1177602,-15695772.4238455,1333406.67892865,21057372.110393,-28698.7771890836,7.195018992,24
421460.433180112,23621761.0721331,-156453.269051506,-25968752.3862963,-4758656.5522174,-158418.028991149,8.094396366,30
421461.433180111,24193184.5760201,13638338.6118863,-5633669.71801149,21731131.8621839,62000.0999627481,68.652472882,1
421461.433180111,22427158.4984655,-5353106.4833194,-25841681.0467559,-2419986.15494942,173243.845764859,3.897301954,6
421461.433180111,22640321.4238619,-22935701.2950392,-13583032.2892952,-983288.186908224,145227.084934219,2.698132122,13
421461.433180111,22270647.3210561,8007289.143778,-19913292.3120003,15565107.8531706,-4247.99824213154,7.195018992,14
421461.433180111,23447588.1454447,-26109595.3583591,-2935060.98119069,4325642.24665378,5415.94840177891,6.295641618,15
421461.433180111,20984753.5493786,-1677406.65160146,-16541110.6916352,21122907.8855583,210822.037431056,4.197094412,17
421461.433180111,20101413.5807719,-12553474.7921825,-17959867.8064207,14974075.2574032,85385.163738786,4.796679328,19
421461.433180111,22309196.4574631,-15696409.5287194,1330717.08414842,21057113.9102526,-28698.7828582771,6.295641618,24
421461.433180111,23622397.1674702,-155993.046780385,-25968188.2633109,-4761713.04586386,-158418.029149,9.293566198,30
421462.433180112,24193672.1700042,13638766.8570912,-5630869.23228105,21731616.2502824,62000.0976559521,84.841265614,1
421462.433180112,22426572.4852534,-5352953.97552453,-25842021.8962902,-2416762.58533691,173243.846598222,4.197094412,6
421462.433180112,22640879.1677213,-22935496.3002547,-13583187.8189222,-986467.697959366,145227.087133204,2.698132122,13
421462.433180112,22271033.2849721,8009014.98557719,-19914297.1519801,15562920.5217658,-4247.99552428278,6.295641618,14
421462.433180112,23447998.0859598,-26110100.6984392,-2935538.41188411,4322612.98735405,5415.94964227348,6.295641618,15
421462.433180112,20985107.7189978,-1675034.54696082,-16540089.7613216,21123926.1322472,210822.039305942,4.197094412,17
421462.433180112,20101317.1508687,-12551688.1022022,-17959124.2352033,14976401.913262,85385.1651975229,5.096471786,19
421462.433180112,22308699.5101623,-15697046.765328,1328027.56030939,21056855.2485919,-28698.7885273271,8.094396366,24
421462.433180112,23623058.8797269,-155532.739868863,-25967623.7830855,-4764769.43608854,-158418.029306876,9.293566198,30
421463.433180112,24194134.1121682,13639195.28346,-5628068.71479284,21732100.1605067,62000.0953492432,61.757246348,1
421463.433180112,22425986.0881364,-5352801.43115412,-25842362.352,-2413538.96394956,173243.847431613,3.897301954,6
421463.433180112,22641435.5504638,-22935290.9683251,-13583343.165467,-989647.188302235,145227.089332265,2.698132122,13
421463.433180112,22271419.6676933,8010740.5521844,-19915301.9236125,15560732.8574645,-4247.99280646462,6.295641618,14
421463.433180112,23448430.9560611,-26110605.6956706,-2936015.72241901,4319583.63700103,5415.95088297878,6.295641618,15
421463.433180112,20985462.6564267,-1672662.26793868,-16539068.9255846,21124943.9454594,210822.041180916,4.197094412,17
421463.433180112,20101223.5828012,-12549901.1028842,-17958380.6371995,14978728.2497177,85385.1666561264,5.096471786,19
421463.433180112,22308179.6332754,-15697684.1337301,1325338.10704236,21056596.1253924,-28698.7941962342,7.195018992,24
421463.433180112,23623708.5164329,-155072.34790381,-25967058.9455728,-4767825.72320589,-158418.029464777,9.293566198,30
421464.433180111,24194623.5907758,13639623.8908198,-5625268.16634683,21732583.5927615,62000.0930426218,72.849567294,1
421464.433180111,22425394.5257551,-5352648.85022319,-25842702.4138761,-2410315.29080393,173243.848265032,3.897301954,6
421464.433180111,22641985.8605304,-22935085.2992633,-13583498.3289145,-992826.657920955,145227.091531403,2.698132122,13
421464.433180111,22271808.4585445,8012465.84348216,-19916306.6268701,15558544.8603268,-4247.99008867708,7.195018992,14
421464.433180111,23448836.8132252,-26111110.3500916,-2936492.91313144,4316554.19515352,5415.95212389501,8.094396366,15
421464.433180111,20985816.0233359,-1670289.8146215,-16538048.1844521,21125961.3251836,210822.043055979,4.197094412,17
421464.433180111,20101134.1678855,-12548113.7943363,-17957637.0124141,14981054.2667103,85385.1681145964,4.796679328,19
421464.433180111,22307685.8270138,-15698321.6337809,1322648.72509966,21056336.540704,-28698.7998649973,7.195018992,24
421464.433180111,23624358.3974419,-154611.871040259,-25966493.7508159,-4770881.90702505,-158418.029622702,8.094396366,30
421465.433180111,24195113.1391843,13640052.679247,-5622467.58666553,21733066.5470821,62000.0907360878,86.640020362,1
421465.433180111,22424800.8693476,-5352496.23269371,-25843042.0819121,-2407091.56600139,173243.849098479,3.897301954,6
421465.433180111,22642551.8408926,-22934879.2931312,-13583653.3091837,-996006.106519304,145227.093730616,2.698132122,13
421465.433180111,22272189.1524948,8014190.8595676,-19917311.26171,15556356.5303221,-4247.98737092006,6.295641618,14
421465.433180111,23449265.7744777,-26111614.6616313,-2936969.98367073,4313524.66238181,5415.95336502194,9.293566198,15
421465.433180111,20986171.2399682,-1667917.18709697,-16537027.5379763,21126978.2713886,210822.044931131,4.197094412,17
421465.433180111,20101040.599818,-12546326.1764927,-17956893.3609091,14983379.964254,85385.1695729331,4.796679328,19
421465.433180111,22307170.1381792,-15698959.2655789,1319959.4139286,21056076.4944928,-28698.8055336175,7.195018992,24
421465.433180111,23625004.9978101,-154151.309201541,-25965928.1988294,-4773937.98751639,-158418.029780652,8.094396366,30
421466.433180112,22424221.2778156,-5352343.57859883,-25843381.3560739,-2403867.78978292,173243.849931953,3.897301954,6
421466.433180112,22643104.5590892,-22934672.9497796,-13583808.1065172,-999185.534339058,145227.095929905,2.99792458,13
421466.433180112,22272584.1556235,8015915.60020278,-19918315.8280379,15554167.8676592,-4247.98465319376,6.295641618,14
421466.433180112,23449672.1900489,-26112118.6303097,-2937446.93446415,4310495.03828738,5415.95460635978,13.790453068,15
421466.433180112,20986532.0755706,-1665544.38544491,-16536006.986211,21127994.7840427,210822.046806371,4.197094412,17
421466.433180112,20100949.9284866,-12544538.2494341,-17956149.6827461,14985705.3422443,85385.1710311363,4.796679328,19
421466.433180112,22306658.8467994,-15699597.0290417,1317270.17391469,21055815.9867891,-28698.8112020942,7.195018992,24
421466.433180112,23625670.7236168,-153690.662497288,-25965362.2896759,-4776993.96438701,-158418.029938627,8.094396366,30
421467.433180112,24196143.9584466,13640910.7991742,-5616866.3344882,21734031.0218002,62000.0861232825,37.47405725,1
421467.433180112,22423635.4391056,-5352190.88770644,-25843720.2364189,-2400643.96200373,173243.850765456,3.897301954,6
421467.433180112,25074647.0757002,-23335965.0492876,8963312.01031121,8545519.61062997,-103942.731473468,37.47405725,12
421467.433180112,22643666.9098061,-22934466.2692574,-13583962.7208576,-1002364.94106619,145227.098129271,4.796679328,13
421467.433180112,22272953.7512352,8017640.06581887,-19919320.3258392,15551978.8720975,-4247.98193549782,7.195018992,14
421467.433180112,23450107.4333797,-26112622.25605,-2937923.76518565,4307465.32345819,5415.95584790829,13.790453068,15
421467.433180112,20986880.3819167,-1663171.40947684,-16534986.5291477,21129010.8631862,210822.0486817,4.197094412,17
421467.433180112,20100859.9551639,-12542750.0131367,-17955405.9780018,14988030.4006445,85385.1724892061,3.897301954,19
421467.433180112,22306146.7876101,-15700234.9241636,1314581.00503551,21055555.0175963,-28698.8168704275,8.094396366,24
421467.433180112,23626321.8610416,-153229.930579194,-25964796.0233152,-4780049.83791003,-158418.030096627,7.195018992,30
421468.433180111,24196603.9810866,13641340.1308888,-5614065.6611341,21734512.5423091,62000.0838170105,15.889000274,1
421468.433180111,22423047.1224647,-5352038.16006676,-25844058.7229219,-2397420.0827725,173243.851598986,4.197094412,6
421468.433180111,25074102.5242054,-23335185.8676984,8962458.00549379,8548455.93946969,-103942.733408235,44.9688687,12
421468.433180111,22644220.5005137,-22934259.25151,-13584117.1522945,-1005544.32683015,145227.100328712,7.195018992,13
421468.433180111,22273342.7514891,8019364.25586252,-19920324.7550193,15549789.5440101,-4247.97921783263,9.293566198,14
421468.433180111,23450477.8317015,-26113125.5389298,-2938400.47654229,4304435.51701102,5415.95708966786,11.99169832,15
421468.433180111,20987231.3057955,-1660798.25947333,-16533966.1668681,21130026.5087484,210822.050557117,5.096471786,17
421468.433180111,20100762.0943428,-12540961.4675897,-17954662.2466981,14990355.1394709,85385.1739471425,4.197094412,19
421468.433180111,22305664.5682931,-15700872.9508463,1311891.90779387,21055293.5869488,-28698.8225386167,9.293566198,24
421468.433180111,23626967.7285006,-152769.113555409,-25964229.399785,-4783105.60792522,-158418.030254651,10.49273603,30
421469.433180112,24197141.0987887,13641769.6434698,-5611264.95775899,21734993.5847231,62000.0815108267,15.889000274,1
421469.433180112,22422456.3976938,-5351885.39550744,-25844396.8156079,-2394196.15215421,173243.852432544,4.197094412,6
421469.433180112,25073558.2519141,-23334406.4302993,8961603.74085499,8551392.08346133,-103942.735343109,55.161812272,12
421469.433180112,22644776.1852474,-22934051.8964967,-13584271.4009131,-1008723.69145352,145227.10252823,6.295641618,13
421469.433180112,22273717.0586596,8021088.17077003,-19921329.1155343,15547599.8831914,-4247.97650019789,8.094396366,14
421469.433180112,23450921.9746434,-26113628.478781,-2938877.06759543,4301405.62040689,5415.95833163791,10.49273603,15
421469.433180112,20987583.7303929,-1658424.93539264,-16532945.8994169,21131041.720715,210822.052432623,5.696056702,17
421469.433180112,20100662.1394956,-12539172.6127926,-17953918.4889429,14992679.5586311,85385.1754049456,4.197094412,19
421469.433180112,22305131.1151368,-15701511.1092755,1309202.88114173,21055031.6947832,-28698.8282066634,9.293566198,24
421469.433180112,23627607.1044785,-152308.211253065,-25963662.4191045,-4786161.27438304,-158418.0304127,10.49273603,30
