Rx_time,rho,X,Y,Z,B,sigma_rho,SVID
444531.42985994,25230776.0584406,-6991970.49478105,-22087805.707996,-13356715.0635588,-103983.520421998,6.295641618,12
444531.42985994,23906048.3628025,13310979.2155471,-22180378.5295035,5370871.70980181,145274.233957386,4.796679328,13
444531.42985994,23088648.0554753,2654697.61729096,-26274592.5318254,-786056.023128307,5458.48544688338,2.398339664,15
444531.42985994,21460773.1879388,-19858915.0578586,-6571898.87250262,16455212.545372,-48938.3515794723,4.796679328,18
444531.42985994,23967692.303981,13588261.7171488,-8900357.33071177,21016516.558987,134131.196385775,3.597509496,20
444531.42985994,22919795.6303748,-20796691.9221826,-16270005.6661451,-3519456.94500199,2590.46514383978,3.597509496,23
444531.42985994,22971558.9790656,-15928198.1301226,-20838604.3662896,-5350201.74772867,127275.080082277,11.99169832,25
444531.42985994,22814255.8060739,-18285736.4891821,2730920.73568062,19069205.0038792,72495.516458417,5.696056702,26
444531.42985994,20504913.4299474,-5752879.02085766,-19121506.4749224,17422463.9124118,-176562.472747236,1.199169832,29
444532.42985994,21329931.7694306,-6199309.37190315,-14083184.781283,22268384.1102769,-185007.852327098,2.698132122,2
444532.42985994,21581685.502354,4085620.51567284,-15772535.8170862,20782024.2683472,-35367.0195366027,1.199169832,5
444532.42985994,25231492.8784849,-6990741.48657345,-22086694.1103494,-13359240.3845123,-103983.521136655,5.096471786,12
444532.42985994,23905662.2243844,13310948.73781,-22179623.7495391,5373981.81089863,145274.235161865,5.696056702,13
444532.42985994,23088104.2368897,2655095.90870938,-26274591.641721,-782929.640895564,5458.48590228539,2.398339664,15
444532.42985994,21460492.9025414,-19856933.5516344,-6572550.48537468,16457329.6306359,-48938.3562155832,3.597509496,18
444532.42985994,23968323.9320623,13590389.8680705,-8898743.98112211,21015802.3036141,134131.195674411,3.297717038,20
444532.42985994,22919148.3668984,-20796858.153305,-16270478.2218474,-3516306.87617645,2590.46601599676,3.297717038,23
444532.42985994,22972215.5260578,-15927555.4554645,-20838353.0772931,-5353246.57168762,127275.08177861,11.99169832,25
444532.42985994,22814006.0585576,-18287478.4044617,2729199.63754501,19067823.4795854,72495.5165289165,13.790453068,26
444532.42985994,20504967.3860206,-5752009.2883468,-19123555.2018502,17420500.2535382,-176562.473549001,1.199169832,29
444533.42985994,21330073.255796,-6196796.02827405,-14084107.4955574,22268526.8871415,-185007.849632616,2.698132122,2
444533.42985994,21582134.2870538,4087659.70002827,-15770795.4941082,20782948.2368689,-35367.0205560656,1.199169832,5
444533.42985994,25232233.6751284,-6989512.207917,-22085582.3491576,-13361765.4267896,-103983.521851231,5.096471786,12
444533.42985994,23905286.5909973,13310918.1531888,-22178868.6036596,5377091.79569807,145274.236366282,4.197094412,13
444533.42985994,23087569.9810234,2655494.15696676,-26274590.3814638,-779803.241832865,5458.4863574829,2.398339664,15
444533.42985994,21460212.5822437,-19854951.8262274,-6573202.28326845,16459446.3678987,-48938.3608517257,3.597509496,18
444533.42985994,23968960.4113042,13592518.0375112,-8897130.80002976,21015087.6012749,134131.194962982,4.197094412,20
444533.42985994,22918496.0428589,-20797024.125292,-16270950.4967738,-3513156.7331271,2590.46688816275,3.597509496,23
444533.42985994,22972880.484055,-15926912.4978795,-20838101.5598027,-5356291.28429193,127275.083475057,11.99169832,25
444533.42985994,22813729.6471086,-18289220.279182,2727478.74962219,19066441.5495221,72495.516599531,4.796679328,26
444533.42985994,20505022.5636091,-5751139.76200375,-19125603.7477506,17418536.2215293,-176562.474350772,1.199169832,29
444534.42985994,21330211.7756244,-6194282.72760237,-14085030.3682679,22268669.2164283,-185007.846938054,2.398339664,2
444534.42985994,21582582.1643423,4089699.0714949,-15769055.2111116,20783871.7555553,-35367.0215755156,1.199169832,5
444534.42985994,25232936.3953968,-6988282.65822463,-22084470.4243521,-13364290.1908613,-103983.522565724,11.99169832,12
444534.42985994,23904908.5494802,13310887.4618006,-22178113.0917895,5380201.6642666,145274.237570635,3.897301954,13
444534.42985994,23087028.8846717,2655892.36223019,-26274588.751034,-776676.825836652,5458.48681247593,2.99792458,15
444534.42985994,21459937.078206,-19852969.8817371,-6573854.26616695,16461562.757081,-48938.3654878997,3.597509496,18
444534.42985994,23969588.479541,13594646.225533,-8895517.78735047,21014372.4519521,134131.19425149,4.796679328,20
444534.42985994,22917848.4652786,-20797189.8381373,-16271422.490885,-3510006.51602351,2590.46776033773,3.297717038,23
444534.42985994,22973492.3584899,-15926269.2569067,-20837849.8140479,-5359335.88610321,127275.085171619,10.49273603,25
444534.42985994,22813464.3339981,-18290962.1130408,2725758.07232283,19065059.2138942,72495.5166702604,5.696056702,26
444534.42985994,20505076.2055784,-5750270.44179966,-19127652.1125819,17416571.8164089,-176562.475152548,1.199169832,29
444535.429859939,21330348.8296346,-6191769.47000851,-14085953.3993702,22268811.0981346,-185007.844243411,2.398339664,2
444535.429859939,21583028.8899164,4091738.62999027,-15767314.9681637,20784794.8243865,-35367.0225949529,1.199169832,5
444535.429859939,25233655.6235711,-6987052.83807187,-22083358.3360821,-13366814.6762134,-103983.523280135,3.597509496,12
444535.429859939,23904527.5414261,13310856.663639,-22177357.2139596,5383311.41653969,145274.238774925,5.096471786,13
444535.429859939,23086485.3452896,2656290.5244394,-26274586.7504323,-773550.39302318,5458.4872672645,3.597509496,15
444535.429859939,21459657.1069126,-19850987.7181654,-6574506.43410035,16463678.7982013,-48938.3701241054,3.597509496,18
444535.429859939,23970226.7736055,13596774.431877,-8893904.94331413,21013656.8557053,134131.193539934,3.897301954,20
444535.429859939,22917191.0806759,-20797355.2917934,-16271894.2042493,-3506856.22478213,2590.46863252173,3.597509496,23
444535.429859939,22974170.7880551,-15925625.733446,-20837597.8396681,-5362380.37584074,127275.086868295,9.293566198,25
444535.429859939,22813200.8357102,-18292703.9060318,2724037.60562684,19063676.4726909,72495.5167411047,7.195018992,26
444535.429859939,20505131.3831669,-5749401.32779968,-19129700.2962376,17414607.0382411,-176562.475954329,1.199169832,29
444536.429859939,21330488.8850821,-6189256.25555968,-14086876.5888444,22268952.5322569,-185007.841548689,2.398339664,2
444536.429859939,21583481.339162,4093778.37545168,-15765574.7653517,20785717.4433234,-35367.0236143773,1.199169832,5
444536.429859939,25234388.9515214,-6985822.74736593,-22082246.0844183,-13369338.8828196,-103983.523994465,2.99792458,12
444536.429859939,23904157.9458144,13310825.758745,-22176600.9702087,5386421.05230724,145274.239979152,10.49273603,13
444536.429859939,23085946.6919684,2656688.64366082,-26274584.3796461,-770423.943529815,5458.48772184861,2.098547206,15
444536.429859939,21459372.9475669,-19849005.3355496,-6575158.7871464,16465794.491217,-48938.3747603428,4.197094412,18
444536.429859939,23970865.3817739,13598902.6566058,-8892292.26782026,21012940.8125237,134131.192828314,3.597509496,20
444536.429859939,22916541.4788703,-20797520.4862302,-16272365.6368411,-3503705.85964765,2590.46950471469,4.796679328,23
444536.429859939,22974821.1227699,-15924981.9267312,-20837345.6370424,-5365424.75440921,127275.088565085,11.99169832,25
444536.429859939,22812940.0945568,-18294445.6581032,2722317.34950955,19062293.3259445,72495.516812064,4.796679328,26
444536.429859939,20505189.9460977,-5748532.41994877,-19131748.2986602,17412641.8870759,-176562.476756116,1.199169832,29
444537.42985994,21330632.3258719,-6186743.08433321,-14087799.9366642,22269093.5187932,-185007.838853886,2.398339664,2
444537.42985994,21583936.2663384,4095818.30786172,-15763834.6027136,20786639.6123554,-35367.0246337888,1.199169832,5
444537.42985994,25235107.1326827,-6984592.38584143,-22081133.6693559,-13371862.8108719,-103983.524708712,6.295641618,12
444537.42985994,23903774.3900284,13310794.7472911,-22175844.3603963,5389530.5717619,145274.241183317,5.096471786,13
444537.42985994,23085417.1127604,2657086.71989094,-26274581.6386703,-767297.477470647,5458.48817622825,2.398339664,15
444537.42985994,21459097.3039275,-19847022.7340581,-6575811.32522379,16467909.8359916,-48938.3793966118,3.597509496,18
444537.42985994,23971499.5924875,13601030.8996962,-8890679.76086657,21012224.3224109,134131.19211663,3.897301954,20
444537.42985994,22915893.7616882,-20797685.4213954,-16272836.7887151,-3500555.42062751,2590.47037691663,4.197094412,23
444537.42985994,22975462.2437696,-15924337.8368912,-20837093.2061491,-5368469.02155114,127275.090261988,8.094396366,25
444537.42985994,22812678.5157929,-18296187.3692175,2720597.30397013,19060909.7736706,72495.5168831382,4.197094412,26
444537.42985994,20505247.915721,-5747663.71821824,-19133796.1198134,17410676.362931,-176562.477557908,1.199169832,29
444538.42985994,21330778.1049909,-6184229.9563757,-14088723.442816,22269234.0577421,-185007.836159004,2.098547206,2
444538.42985994,21584385.7141466,4097858.4272679,-15762094.4802514,20787561.3314868,-35367.0256531875,1.199169832,5
444538.42985994,25235835.6792733,-6983361.75373227,-22080021.0910061,-13374386.4601024,-103983.525422877,13.790453068,12
444538.42985994,23903397.3257235,13310763.6292264,-22175087.3846342,5392639.97462301,145274.242387418,7.195018992,13
444538.42985994,23084879.9252575,2657484.75331068,-26274578.5274838,-764170.994740666,5458.48863040346,1.798754748,15
444538.42985994,21458825.4295351,-19845039.91371,-6576464.04839021,16470024.8325122,-48938.3840329123,3.297717038,18
444538.42985994,23972134.9200149,13603159.1610384,-8889067.42252739,21011507.385395,134131.191404883,3.597509496,20
444538.42985994,22915253.7575024,-20797850.0972623,-16273307.659867,-3497404.90785089,2590.47124912752,4.197094412,23
444538.42985994,22976134.7402609,-15923693.4641932,-20836840.5469154,-5371513.1767899,127275.091959006,11.99169832,25
444538.42985994,22812421.0901808,-18297929.039285,2718877.46907834,19059525.8159235,72495.5169543274,4.197094412,26
444538.42985994,20505305.2571365,-5746795.22259223,-19135843.7596346,17408710.4658491,-176562.478359705,1.199169832,29
